22	Inbound	0022_0048	2014-03-01 17:46:00	46
22	Inbound	0022_0048	2014-03-01 17:58:00	42
22	Inbound	0022_0048	2014-03-01 18:10:00	44
22	Inbound	0022_0048	2014-03-01 18:25:00	41
22	Inbound	0022_0048	2014-03-01 18:40:00	28
22	Inbound	0022_0048	2014-03-01 18:55:00	28
22	Inbound	0022_0048	2014-03-01 19:10:00	33
22	Inbound	0022_0048	2014-03-01 19:25:00	33
22	Inbound	0022_0048	2014-03-01 19:45:00	38
22	Inbound	0022_0048	2014-03-01 20:05:00	32
22	Inbound	0022_0048	2014-03-01 20:25:00	30
22	Inbound	0022_0048	2014-03-01 20:45:00	39
22	Inbound	0022_0048	2014-03-01 21:05:00	32
22	Inbound	0022_0048	2014-03-01 21:25:00	31
22	Inbound	0022_0048	2014-03-01 21:45:00	28
22	Inbound	0022_0048	2014-03-01 22:05:00	34
22	Inbound	0022_0048	2014-03-01 22:25:00	26
22	Inbound	0022_0048	2014-03-01 22:45:00	39
22	Inbound	0022_0048	2014-03-01 23:05:00	27
22	Inbound	0022_0048	2014-03-01 23:25:00	33
22	Inbound	0022_0048	2014-03-01 23:45:00	1438
22	Inbound	0022_0048	2014-03-02 00:05:00	24
22	Inbound	0022_0048	2014-03-02 00:30:00	45
22	Inbound	0022_0048	2014-03-02 00:55:00	24
22	Outbound	0022_0062	2014-03-01 05:25:00	17
22	Outbound	0022_0062	2014-03-01 05:39:00	19
22	Outbound	0022_0062	2014-03-01 05:53:00	24
22	Outbound	0022_0062	2014-03-01 06:07:00	23
22	Outbound	0022_0062	2014-03-01 06:21:00	29
22	Outbound	0022_0062	2014-03-01 06:35:00	29
22	Outbound	0022_0062	2014-03-01 06:49:00	23
22	Outbound	0022_0062	2014-03-01 07:03:00	21
22	Outbound	0022_0062	2014-03-01 07:17:00	24
22	Outbound	0022_0062	2014-03-01 07:33:00	25
22	Outbound	0022_0062	2014-03-01 07:49:00	24
22	Outbound	0022_0062	2014-03-01 08:05:00	25
22	Outbound	0022_0062	2014-03-01 08:21:00	26
22	Outbound	0022_0062	2014-03-01 08:37:00	33
22	Outbound	0022_0062	2014-03-01 08:53:00	28
22	Outbound	0022_0062	2014-03-01 09:09:00	32
22	Outbound	0022_0062	2014-03-01 09:41:00	44
22	Outbound	0022_0062	2014-03-01 09:50:00	0
22	Outbound	0022_0062	2014-03-01 09:57:00	34
22	Outbound	0022_0062	2014-03-01 10:13:00	28
22	Outbound	0022_0062	2014-03-01 10:29:00	26
22	Outbound	0022_0062	2014-03-01 10:45:00	25
22	Outbound	0022_0062	2014-03-01 11:01:00	31
22	Outbound	0022_0062	2014-03-01 11:15:00	30
22	Outbound	0022_0062	2014-03-01 11:29:00	24
22	Outbound	0022_0062	2014-03-01 11:41:00	31
22	Outbound	0022_0062	2014-03-01 11:52:00	39
22	Outbound	0022_0062	2014-03-01 12:03:00	31
22	Outbound	0022_0062	2014-03-01 12:14:00	37
22	Outbound	0022_0062	2014-03-01 12:25:00	35
22	Outbound	0022_0062	2014-03-01 12:37:00	36
22	Outbound	0022_0062	2014-03-01 12:49:00	33
22	Outbound	0022_0062	2014-03-01 13:01:00	35
22	Outbound	0022_0062	2014-03-01 13:13:00	30
22	Outbound	0022_0062	2014-03-01 13:25:00	36
22	Outbound	0022_0062	2014-03-01 13:37:00	30
22	Outbound	0022_0062	2014-03-01 13:49:00	38
22	Outbound	0022_0062	2014-03-01 14:01:00	36
22	Outbound	0022_0062	2014-03-01 14:13:00	33
22	Outbound	0022_0062	2014-03-01 14:25:00	33
22	Outbound	0022_0062	2014-03-01 14:37:00	40
22	Outbound	0022_0062	2014-03-01 14:49:00	37
22	Outbound	0022_0062	2014-03-01 15:01:00	33
22	Outbound	0022_0062	2014-03-01 15:13:00	34
22	Outbound	0022_0062	2014-03-01 15:25:00	34
22	Outbound	0022_0062	2014-03-01 15:37:00	34
22	Outbound	0022_0062	2014-03-01 15:49:00	38
