HeadwayId,ServiceDate,StartTimeInMin,RouteName: chararray,RouteDirectionName: chararray,Trip_1: int,Trip_2: int,StopName: bytearray,ActHeadway,ScheduledHeadway,HeadwayDifference,ID,AvgAct,AvgSch,AvgStartTime,AbsDifference,AvgDifference
64,3/1/2014,974,57,Inbound,4236349,4236052,Brighton Ave @ Cambridge St,14,10,4,,,,,4,
64,3/1/2014,981,57,Inbound,4236349,4236052,Brighton Ave @ Comm Ave,15,10,5,,,,,5,
64,3/1/2014,987,57,Inbound,4236349,4236052,Commonwealth Ave @ Carlton St,18,10,8,,,,,8,
64,3/1/2014,990,57,Inbound,4236349,4236052,Kenmore Station Busway,18,10,8,,,,,8,
65,3/1/2014,969,57,Inbound,4236052,4236116,Watertown Yard,22,10,12,,,,,12,
65,3/1/2014,971,57,Inbound,4236052,4236116,Washington St @ Bacon St,18,10,8,,,,,8,
65,3/1/2014,974,57,Inbound,4236052,4236116,Tremont St @ Washington St,18,10,8,,,,,8,
65,3/1/2014,979,57,Inbound,4236052,4236116,Washington St @ Chestnut Hill Ave,18,10,8,,,,,8,
65,3/1/2014,984,57,Inbound,4236052,4236116,Brighton Ave @ Cambridge St,19,10,9,,,,,9,
65,3/1/2014,991,57,Inbound,4236052,4236116,Brighton Ave @ Comm Ave,19,10,9,,,,,9,
65,3/1/2014,997,57,Inbound,4236052,4236116,Commonwealth Ave @ Carlton St,20,10,10,,,,,10,
65,3/1/2014,1000,57,Inbound,4236052,4236116,Kenmore Station Busway,20,10,10,,,,,10,
66,3/1/2014,979,57,Inbound,4236116,4236144,Watertown Yard,0,10,-10,,,,,10,
66,3/1/2014,981,57,Inbound,4236116,4236144,Washington St @ Bacon St,10,10,0,,,,,0,
66,3/1/2014,984,57,Inbound,4236116,4236144,Tremont St @ Washington St,10,10,0,,,,,0,
66,3/1/2014,989,57,Inbound,4236116,4236144,Washington St @ Chestnut Hill Ave,7,10,-3,,,,,3,
66,3/1/2014,994,57,Inbound,4236116,4236144,Brighton Ave @ Cambridge St,3,10,-7,,,,,7,
66,3/1/2014,1001,57,Inbound,4236116,4236144,Brighton Ave @ Comm Ave,1,10,-9,,,,,9,
66,3/1/2014,1007,57,Inbound,4236116,4236144,Commonwealth Ave @ Carlton St,0,10,-10,,,,,10,
66,3/1/2014,1010,57,Inbound,4236116,4236144,Kenmore Station Busway,0,10,-10,,,,,10,
67,3/1/2014,989,57,Inbound,4236144,4236178,Watertown Yard,12,10,2,,,,,2,
67,3/1/2014,991,57,Inbound,4236144,4236178,Washington St @ Bacon St,6,10,-4,,,,,4,
67,3/1/2014,994,57,Inbound,4236144,4236178,Tremont St @ Washington St,5,10,-5,,,,,5,
67,3/1/2014,999,57,Inbound,4236144,4236178,Washington St @ Chestnut Hill Ave,6,10,-4,,,,,4,
67,3/1/2014,1004,57,Inbound,4236144,4236178,Brighton Ave @ Cambridge St,7,10,-3,,,,,3,
67,3/1/2014,1011,57,Inbound,4236144,4236178,Brighton Ave @ Comm Ave,7,10,-3,,,,,3,
67,3/1/2014,1017,57,Inbound,4236144,4236178,Commonwealth Ave @ Carlton St,5,10,-5,,,,,5,
67,3/1/2014,1020,57,Inbound,4236144,4236178,Kenmore Station Busway,5,10,-5,,,,,5,
68,3/1/2014,999,57,Inbound,4236178,4236225,Watertown Yard,6,10,-4,,,,,4,
68,3/1/2014,1001,57,Inbound,4236178,4236225,Washington St @ Bacon St,8,10,-2,,,,,2,
68,3/1/2014,1004,57,Inbound,4236178,4236225,Tremont St @ Washington St,9,10,-1,,,,,1,
68,3/1/2014,1009,57,Inbound,4236178,4236225,Washington St @ Chestnut Hill Ave,9,10,-1,,,,,1,
68,3/1/2014,1014,57,Inbound,4236178,4236225,Brighton Ave @ Cambridge St,8,10,-2,,,,,2,
68,3/1/2014,1021,57,Inbound,4236178,4236225,Brighton Ave @ Comm Ave,8,10,-2,,,,,2,
68,3/1/2014,1027,57,Inbound,4236178,4236225,Commonwealth Ave @ Carlton St,8,10,-2,,,,,2,
68,3/1/2014,1030,57,Inbound,4236178,4236225,Kenmore Station Busway,8,10,-2,,,,,2,
69,3/1/2014,1009,57,Inbound,4236225,4236275,Watertown Yard,5,10,-5,,,,,5,
69,3/1/2014,1011,57,Inbound,4236225,4236275,Washington St @ Bacon St,12,10,2,,,,,2,
69,3/1/2014,1014,57,Inbound,4236225,4236275,Tremont St @ Washington St,12,10,2,,,,,2,
69,3/1/2014,1019,57,Inbound,4236225,4236275,Washington St @ Chestnut Hill Ave,12,10,2,,,,,2,
69,3/1/2014,1024,57,Inbound,4236225,4236275,Brighton Ave @ Cambridge St,13,10,3,,,,,3,
69,3/1/2014,1031,57,Inbound,4236225,4236275,Brighton Ave @ Comm Ave,15,10,5,,,,,5,
69,3/1/2014,1037,57,Inbound,4236225,4236275,Commonwealth Ave @ Carlton St,17,10,7,,,,,7,
69,3/1/2014,1040,57,Inbound,4236225,4236275,Kenmore Station Busway,27,10,17,,,,,17,
70,3/1/2014,1019,57,Inbound,4236275,4236305,Watertown Yard,21,12,9,,,,,9,
70,3/1/2014,1021,57,Inbound,4236275,4236305,Washington St @ Bacon St,16,12,4,,,,,4,
70,3/1/2014,1024,57,Inbound,4236275,4236305,Tremont St @ Washington St,16,12,4,,,,,4,
70,3/1/2014,1029,57,Inbound,4236275,4236305,Washington St @ Chestnut Hill Ave,17,12,5,,,,,5,
70,3/1/2014,1034,57,Inbound,4236275,4236305,Brighton Ave @ Cambridge St,17,12,5,,,,,5,
70,3/1/2014,1041,57,Inbound,4236275,4236305,Brighton Ave @ Comm Ave,16,12,4,,,,,4,
70,3/1/2014,1047,57,Inbound,4236275,4236305,Commonwealth Ave @ Carlton St,15,12,3,,,,,3,
70,3/1/2014,1050,57,Inbound,4236275,4236305,Kenmore Station Busway,6,12,-6,,,,,6,
71,3/1/2014,1031,57,Inbound,4236305,4236351,Watertown Yard,4,12,-8,,,,,8,
71,3/1/2014,1033,57,Inbound,4236305,4236351,Washington St @ Bacon St,8,12,-4,,,,,4,
71,3/1/2014,1036,57,Inbound,4236305,4236351,Tremont St @ Washington St,8,12,-4,,,,,4,
71,3/1/2014,1041,57,Inbound,4236305,4236351,Washington St @ Chestnut Hill Ave,7,12,-5,,,,,5,
71,3/1/2014,1046,57,Inbound,4236305,4236351,Brighton Ave @ Cambridge St,7,12,-5,,,,,5,
71,3/1/2014,1053,57,Inbound,4236305,4236351,Brighton Ave @ Comm Ave,8,12,-4,,,,,4,
71,3/1/2014,1059,57,Inbound,4236305,4236351,Commonwealth Ave @ Carlton St,8,12,-4,,,,,4,
71,3/1/2014,1062,57,Inbound,4236305,4236351,Kenmore Station Busway,7,12,-5,,,,,5,
72,3/1/2014,1043,57,Inbound,4236351,4236054,Watertown Yard,23,12,11,,,,,11,
72,3/1/2014,1045,57,Inbound,4236351,4236054,Washington St @ Bacon St,10,12,-2,,,,,2,
72,3/1/2014,1048,57,Inbound,4236351,4236054,Tremont St @ Washington St,12,12,0,,,,,0,
72,3/1/2014,1053,57,Inbound,4236351,4236054,Washington St @ Chestnut Hill Ave,12,12,0,,,,,0,
72,3/1/2014,1058,57,Inbound,4236351,4236054,Brighton Ave @ Cambridge St,13,12,1,,,,,1,
72,3/1/2014,1065,57,Inbound,4236351,4236054,Brighton Ave @ Comm Ave,11,12,-1,,,,,1,
72,3/1/2014,1071,57,Inbound,4236351,4236054,Commonwealth Ave @ Carlton St,14,12,2,,,,,2,
72,3/1/2014,1074,57,Inbound,4236351,4236054,Kenmore Station Busway,14,12,2,,,,,2,
73,3/1/2014,1055,57,Inbound,4236054,4236146,Watertown Yard,1,12,-11,,,,,11,
73,3/1/2014,1057,57,Inbound,4236054,4236146,Washington St @ Bacon St,18,12,6,,,,,6,
73,3/1/2014,1060,57,Inbound,4236054,4236146,Tremont St @ Washington St,16,12,4,,,,,4,
73,3/1/2014,1065,57,Inbound,4236054,4236146,Washington St @ Chestnut Hill Ave,17,12,5,,,,,5,
73,3/1/2014,1070,57,Inbound,4236054,4236146,Brighton Ave @ Cambridge St,17,12,5,,,,,5,
73,3/1/2014,1077,57,Inbound,4236054,4236146,Brighton Ave @ Comm Ave,20,12,8,,,,,8,
73,3/1/2014,1083,57,Inbound,4236054,4236146,Commonwealth Ave @ Carlton St,17,12,5,,,,,5,
73,3/1/2014,1086,57,Inbound,4236054,4236146,Kenmore Station Busway,16,12,4,,,,,4,
74,3/1/2014,1067,57,Inbound,4236146,4236180,Watertown Yard,18,11,7,,,,,7,
74,3/1/2014,1069,57,Inbound,4236146,4236180,Washington St @ Bacon St,5,11,-6,,,,,6,
74,3/1/2014,1072,57,Inbound,4236146,4236180,Tremont St @ Washington St,5,11,-6,,,,,6,
74,3/1/2014,1077,57,Inbound,4236146,4236180,Washington St @ Chestnut Hill Ave,3,11,-8,,,,,8,
74,3/1/2014,1082,57,Inbound,4236146,4236180,Brighton Ave @ Cambridge St,2,11,-9,,,,,9,
74,3/1/2014,1089,57,Inbound,4236146,4236180,Brighton Ave @ Comm Ave,1,11,-10,,,,,10,
74,3/1/2014,1095,57,Inbound,4236146,4236180,Commonwealth Ave @ Carlton St,1,11,-10,,,,,10,
74,3/1/2014,1098,57,Inbound,4236146,4236180,Kenmore Station Busway,2,11,-9,,,,,9,
75,3/1/2014,1078,57,Inbound,4236180,4236227,Watertown Yard,14,11,3,,,,,3,
75,3/1/2014,1080,57,Inbound,4236180,4236227,Washington St @ Bacon St,11,11,0,,,,,0,
75,3/1/2014,1083,57,Inbound,4236180,4236227,Tremont St @ Washington St,11,11,0,,,,,0,
75,3/1/2014,1088,57,Inbound,4236180,4236227,Washington St @ Chestnut Hill Ave,15,11,4,,,,,4,
75,3/1/2014,1093,57,Inbound,4236180,4236227,Brighton Ave @ Cambridge St,18,11,7,,,,,7,
75,3/1/2014,1100,57,Inbound,4236180,4236227,Brighton Ave @ Comm Ave,17,11,6,,,,,6,
75,3/1/2014,1106,57,Inbound,4236180,4236227,Commonwealth Ave @ Carlton St,17,11,6,,,,,6,
75,3/1/2014,1109,57,Inbound,4236180,4236227,Kenmore Station Busway,18,11,7,,,,,7,
76,3/1/2014,1089,57,Inbound,4236227,4236277,Watertown Yard,9,11,-2,,,,,2,
76,3/1/2014,1091,57,Inbound,4236227,4236277,Washington St @ Bacon St,12,11,1,,,,,1,
76,3/1/2014,1094,57,Inbound,4236227,4236277,Tremont St @ Washington St,13,11,2,,,,,2,
76,3/1/2014,1099,57,Inbound,4236227,4236277,Washington St @ Chestnut Hill Ave,9,11,-2,,,,,2,
76,3/1/2014,1104,57,Inbound,4236227,4236277,Brighton Ave @ Cambridge St,5,11,-6,,,,,6,
76,3/1/2014,1111,57,Inbound,4236227,4236277,Brighton Ave @ Comm Ave,6,11,-5,,,,,5,
76,3/1/2014,1117,57,Inbound,4236227,4236277,Commonwealth Ave @ Carlton St,5,11,-6,,,,,6,
76,3/1/2014,1120,57,Inbound,4236227,4236277,Kenmore Station Busway,3,11,-8,,,,,8,
77,3/1/2014,1100,57,Inbound,4236277,4236307,Watertown Yard,15,11,4,,,,,4,
77,3/1/2014,1102,57,Inbound,4236277,4236307,Washington St @ Bacon St,9,11,-2,,,,,2,
77,3/1/2014,1105,57,Inbound,4236277,4236307,Tremont St @ Washington St,7,11,-4,,,,,4,
77,3/1/2014,1110,57,Inbound,4236277,4236307,Washington St @ Chestnut Hill Ave,6,11,-5,,,,,5,
77,3/1/2014,1115,57,Inbound,4236277,4236307,Brighton Ave @ Cambridge St,6,11,-5,,,,,5,
77,3/1/2014,1122,57,Inbound,4236277,4236307,Brighton Ave @ Comm Ave,5,11,-6,,,,,6,
77,3/1/2014,1128,57,Inbound,4236277,4236307,Commonwealth Ave @ Carlton St,3,11,-8,,,,,8,
77,3/1/2014,1131,57,Inbound,4236277,4236307,Kenmore Station Busway,4,11,-7,,,,,7,
78,3/1/2014,1111,57,Inbound,4236307,4236353,Watertown Yard,6,11,-5,,,,,5,
78,3/1/2014,1113,57,Inbound,4236307,4236353,Washington St @ Bacon St,12,11,1,,,,,1,
78,3/1/2014,1116,57,Inbound,4236307,4236353,Tremont St @ Washington St,13,11,2,,,,,2,
78,3/1/2014,1121,57,Inbound,4236307,4236353,Washington St @ Chestnut Hill Ave,17,11,6,,,,,6,
78,3/1/2014,1126,57,Inbound,4236307,4236353,Brighton Ave @ Cambridge St,20,11,9,,,,,9,
78,3/1/2014,1133,57,Inbound,4236307,4236353,Brighton Ave @ Comm Ave,21,11,10,,,,,10,
78,3/1/2014,1139,57,Inbound,4236307,4236353,Commonwealth Ave @ Carlton St,22,11,11,,,,,11,
78,3/1/2014,1142,57,Inbound,4236307,4236353,Kenmore Station Busway,22,11,11,,,,,11,
79,3/1/2014,1122,57,Inbound,4236353,4236056,Watertown Yard,17,11,6,,,,,6,
79,3/1/2014,1124,57,Inbound,4236353,4236056,Washington St @ Bacon St,14,11,3,,,,,3,
79,3/1/2014,1127,57,Inbound,4236353,4236056,Tremont St @ Washington St,14,11,3,,,,,3,
79,3/1/2014,1132,57,Inbound,4236353,4236056,Washington St @ Chestnut Hill Ave,16,11,5,,,,,5,
79,3/1/2014,1137,57,Inbound,4236353,4236056,Brighton Ave @ Cambridge St,17,11,6,,,,,6,
79,3/1/2014,1144,57,Inbound,4236353,4236056,Brighton Ave @ Comm Ave,18,11,7,,,,,7,
79,3/1/2014,1150,57,Inbound,4236353,4236056,Commonwealth Ave @ Carlton St,19,11,8,,,,,8,
79,3/1/2014,1153,57,Inbound,4236353,4236056,Kenmore Station Busway,20,11,9,,,,,9,
80,3/1/2014,1133,57,Inbound,4236056,4236148,Watertown Yard,6,15,-9,,,,,9,
80,3/1/2014,1135,57,Inbound,4236056,4236148,Washington St @ Bacon St,12,15,-3,,,,,3,
80,3/1/2014,1138,57,Inbound,4236056,4236148,Tremont St @ Washington St,12,15,-3,,,,,3,
80,3/1/2014,1143,57,Inbound,4236056,4236148,Washington St @ Chestnut Hill Ave,9,15,-6,,,,,6,
80,3/1/2014,1148,57,Inbound,4236056,4236148,Brighton Ave @ Cambridge St,6,15,-9,,,,,9,
80,3/1/2014,1155,57,Inbound,4236056,4236148,Brighton Ave @ Comm Ave,7,15,-8,,,,,8,
80,3/1/2014,1161,57,Inbound,4236056,4236148,Commonwealth Ave @ Carlton St,9,15,-6,,,,,6,
80,3/1/2014,1164,57,Inbound,4236056,4236148,Kenmore Station Busway,8,15,-7,,,,,7,
81,3/1/2014,1148,57,Inbound,4236148,4236182,Watertown Yard,8,15,-7,,,,,7,
81,3/1/2014,1150,57,Inbound,4236148,4236182,Washington St @ Bacon St,20,15,5,,,,,5,
81,3/1/2014,1153,57,Inbound,4236148,4236182,Tremont St @ Washington St,21,15,6,,,,,6,
81,3/1/2014,1158,57,Inbound,4236148,4236182,Washington St @ Chestnut Hill Ave,18,15,3,,,,,3,
81,3/1/2014,1163,57,Inbound,4236148,4236182,Brighton Ave @ Cambridge St,20,15,5,,,,,5,
81,3/1/2014,1170,57,Inbound,4236148,4236182,Brighton Ave @ Comm Ave,18,15,3,,,,,3,
81,3/1/2014,1176,57,Inbound,4236148,4236182,Commonwealth Ave @ Carlton St,17,15,2,,,,,2,
81,3/1/2014,1179,57,Inbound,4236148,4236182,Kenmore Station Busway,17,15,2,,,,,2,
82,3/1/2014,1163,57,Inbound,4236182,4236279,Watertown Yard,24,15,9,,,,,9,
82,3/1/2014,1165,57,Inbound,4236182,4236279,Washington St @ Bacon St,10,15,-5,,,,,5,
82,3/1/2014,1168,57,Inbound,4236182,4236279,Tremont St @ Washington St,8,15,-7,,,,,7,
82,3/1/2014,1173,57,Inbound,4236182,4236279,Washington St @ Chestnut Hill Ave,9,15,-6,,,,,6,
82,3/1/2014,1178,57,Inbound,4236182,4236279,Brighton Ave @ Cambridge St,9,15,-6,,,,,6,
82,3/1/2014,1185,57,Inbound,4236182,4236279,Brighton Ave @ Comm Ave,7,15,-8,,,,,8,
82,3/1/2014,1191,57,Inbound,4236182,4236279,Commonwealth Ave @ Carlton St,5,14,-9,,,,,9,
82,3/1/2014,1194,57,Inbound,4236182,4236279,Kenmore Station Busway,4,14,-10,,,,,10,
83,3/1/2014,1178,57,Inbound,4236279,4236309,Watertown Yard,20,15,5,,,,,5,
83,3/1/2014,1180,57,Inbound,4236279,4236309,Washington St @ Bacon St,15,15,0,,,,,0,
83,3/1/2014,1183,57,Inbound,4236279,4236309,Tremont St @ Washington St,17,15,2,,,,,2,
83,3/1/2014,1188,57,Inbound,4236279,4236309,Washington St @ Chestnut Hill Ave,19,14,5,,,,,5,
83,3/1/2014,1193,57,Inbound,4236279,4236309,Brighton Ave @ Cambridge St,23,14,9,,,,,9,
83,3/1/2014,1200,57,Inbound,4236279,4236309,Brighton Ave @ Comm Ave,24,12,12,,,,,12,
83,3/1/2014,1205,57,Inbound,4236279,4236309,Commonwealth Ave @ Carlton St,27,12,15,,,,,15,
83,3/1/2014,1208,57,Inbound,4236279,4236309,Kenmore Station Busway,29,12,17,,,,,17,
84,3/1/2014,1193,57,Inbound,4236309,4236058,Watertown Yard,10,15,-5,,,,,5,
84,3/1/2014,1195,57,Inbound,4236309,4236058,Washington St @ Bacon St,16,14,2,,,,,2,
84,3/1/2014,1198,57,Inbound,4236309,4236058,Tremont St @ Washington St,15,15,0,,,,,0,
84,3/1/2014,1202,57,Inbound,4236309,4236058,Washington St @ Chestnut Hill Ave,13,15,-2,,,,,2,
84,3/1/2014,1207,57,Inbound,4236309,4236058,Brighton Ave @ Cambridge St,8,15,-7,,,,,7,
84,3/1/2014,1212,57,Inbound,4236309,4236058,Brighton Ave @ Comm Ave,8,15,-7,,,,,7,
84,3/1/2014,1217,57,Inbound,4236309,4236058,Commonwealth Ave @ Carlton St,8,15,-7,,,,,7,
84,3/1/2014,1220,57,Inbound,4236309,4236058,Kenmore Station Busway,7,15,-8,,,,,8,
85,3/1/2014,1208,57,Inbound,4236058,4236150,Watertown Yard,34,15,19,,,,,19,
85,3/1/2014,1209,57,Inbound,4236058,4236150,Washington St @ Bacon St,26,15,11,,,,,11,
85,3/1/2014,1213,57,Inbound,4236058,4236150,Tremont St @ Washington St,26,15,11,,,,,11,
85,3/1/2014,1217,57,Inbound,4236058,4236150,Washington St @ Chestnut Hill Ave,27,15,12,,,,,12,
85,3/1/2014,1222,57,Inbound,4236058,4236150,Brighton Ave @ Cambridge St,25,15,10,,,,,10,
85,3/1/2014,1227,57,Inbound,4236058,4236150,Brighton Ave @ Comm Ave,24,15,9,,,,,9,
85,3/1/2014,1232,57,Inbound,4236058,4236150,Commonwealth Ave @ Carlton St,22,15,7,,,,,7,
85,3/1/2014,1235,57,Inbound,4236058,4236150,Kenmore Station Busway,21,15,6,,,,,6,
86,3/1/2014,1223,57,Inbound,4236150,4236184,Watertown Yard,1,15,-14,,,,,14,
86,3/1/2014,1224,57,Inbound,4236150,4236184,Washington St @ Bacon St,2,15,-13,,,,,13,
86,3/1/2014,1228,57,Inbound,4236150,4236184,Tremont St @ Washington St,2,15,-13,,,,,13,
86,3/1/2014,1232,57,Inbound,4236150,4236184,Washington St @ Chestnut Hill Ave,0,15,-15,,,,,15,
86,3/1/2014,1237,57,Inbound,4236150,4236184,Brighton Ave @ Cambridge St,0,15,-15,,,,,15,
86,3/1/2014,1242,57,Inbound,4236150,4236184,Brighton Ave @ Comm Ave,0,15,-15,,,,,15,
86,3/1/2014,1247,57,Inbound,4236150,4236184,Commonwealth Ave @ Carlton St,0,15,-15,,,,,15,
86,3/1/2014,1250,57,Inbound,4236150,4236184,Kenmore Station Busway,0,15,-15,,,,,15,
87,3/1/2014,1238,57,Inbound,4236184,4236281,Watertown Yard,5,14,-9,,,,,9,
87,3/1/2014,1239,57,Inbound,4236184,4236281,Washington St @ Bacon St,14,14,0,,,,,0,
87,3/1/2014,1243,57,Inbound,4236184,4236281,Tremont St @ Washington St,14,14,0,,,,,0,
87,3/1/2014,1247,57,Inbound,4236184,4236281,Washington St @ Chestnut Hill Ave,16,14,2,,,,,2,
87,3/1/2014,1252,57,Inbound,4236184,4236281,Brighton Ave @ Cambridge St,18,14,4,,,,,4,
87,3/1/2014,1257,57,Inbound,4236184,4236281,Brighton Ave @ Comm Ave,17,14,3,,,,,3,
87,3/1/2014,1262,57,Inbound,4236184,4236281,Commonwealth Ave @ Carlton St,20,14,6,,,,,6,
87,3/1/2014,1265,57,Inbound,4236184,4236281,Kenmore Station Busway,20,14,6,,,,,6,
88,3/1/2014,1252,57,Inbound,4236281,4236311,Watertown Yard,24,14,10,,,,,10,
88,3/1/2014,1253,57,Inbound,4236281,4236311,Washington St @ Bacon St,15,14,1,,,,,1,
88,3/1/2014,1257,57,Inbound,4236281,4236311,Tremont St @ Washington St,15,14,1,,,,,1,
88,3/1/2014,1261,57,Inbound,4236281,4236311,Washington St @ Chestnut Hill Ave,14,14,0,,,,,0,
88,3/1/2014,1266,57,Inbound,4236281,4236311,Brighton Ave @ Cambridge St,12,14,-2,,,,,2,
88,3/1/2014,1271,57,Inbound,4236281,4236311,Brighton Ave @ Comm Ave,13,14,-1,,,,,1,
88,3/1/2014,1276,57,Inbound,4236281,4236311,Commonwealth Ave @ Carlton St,12,14,-2,,,,,2,
88,3/1/2014,1279,57,Inbound,4236281,4236311,Kenmore Station Busway,13,14,-1,,,,,1,
89,3/1/2014,1266,57,Inbound,4236311,4236060,Watertown Yard,8,15,-7,,,,,7,
89,3/1/2014,1267,57,Inbound,4236311,4236060,Washington St @ Bacon St,17,15,2,,,,,2,
89,3/1/2014,1271,57,Inbound,4236311,4236060,Tremont St @ Washington St,16,15,1,,,,,1,
89,3/1/2014,1275,57,Inbound,4236311,4236060,Washington St @ Chestnut Hill Ave,17,15,2,,,,,2,
89,3/1/2014,1280,57,Inbound,4236311,4236060,Brighton Ave @ Cambridge St,17,15,2,,,,,2,
89,3/1/2014,1285,57,Inbound,4236311,4236060,Brighton Ave @ Comm Ave,19,15,4,,,,,4,
89,3/1/2014,1290,57,Inbound,4236311,4236060,Commonwealth Ave @ Carlton St,18,15,3,,,,,3,
89,3/1/2014,1293,57,Inbound,4236311,4236060,Kenmore Station Busway,18,15,3,,,,,3,
90,3/1/2014,1281,57,Inbound,4236060,4236152,Watertown Yard,16,15,1,,,,,1,
90,3/1/2014,1282,57,Inbound,4236060,4236152,Washington St @ Bacon St,14,15,-1,,,,,1,
90,3/1/2014,1286,57,Inbound,4236060,4236152,Tremont St @ Washington St,15,15,0,,,,,0,
90,3/1/2014,1290,57,Inbound,4236060,4236152,Washington St @ Chestnut Hill Ave,14,15,-1,,,,,1,
90,3/1/2014,1295,57,Inbound,4236060,4236152,Brighton Ave @ Cambridge St,14,15,-1,,,,,1,
90,3/1/2014,1300,57,Inbound,4236060,4236152,Brighton Ave @ Comm Ave,13,15,-2,,,,,2,
90,3/1/2014,1305,57,Inbound,4236060,4236152,Commonwealth Ave @ Carlton St,11,15,-4,,,,,4,
90,3/1/2014,1308,57,Inbound,4236060,4236152,Kenmore Station Busway,11,15,-4,,,,,4,
91,3/1/2014,1296,57,Inbound,4236152,4236186,Watertown Yard,16,15,1,,,,,1,
91,3/1/2014,1297,57,Inbound,4236152,4236186,Washington St @ Bacon St,14,15,-1,,,,,1,
91,3/1/2014,1301,57,Inbound,4236152,4236186,Tremont St @ Washington St,14,15,-1,,,,,1,
91,3/1/2014,1305,57,Inbound,4236152,4236186,Washington St @ Chestnut Hill Ave,14,15,-1,,,,,1,
91,3/1/2014,1310,57,Inbound,4236152,4236186,Brighton Ave @ Cambridge St,16,15,1,,,,,1,
91,3/1/2014,1315,57,Inbound,4236152,4236186,Brighton Ave @ Comm Ave,16,15,1,,,,,1,
91,3/1/2014,1320,57,Inbound,4236152,4236186,Commonwealth Ave @ Carlton St,17,15,2,,,,,2,
91,3/1/2014,1323,57,Inbound,4236152,4236186,Kenmore Station Busway,17,15,2,,,,,2,
92,3/1/2014,1311,57,Inbound,4236186,4236283,Watertown Yard,13,14,-1,,,,,1,
92,3/1/2014,1312,57,Inbound,4236186,4236283,Washington St @ Bacon St,12,14,-2,,,,,2,
92,3/1/2014,1316,57,Inbound,4236186,4236283,Tremont St @ Washington St,12,14,-2,,,,,2,
92,3/1/2014,1320,57,Inbound,4236186,4236283,Washington St @ Chestnut Hill Ave,13,14,-1,,,,,1,
92,3/1/2014,1325,57,Inbound,4236186,4236283,Brighton Ave @ Cambridge St,10,14,-4,,,,,4,
92,3/1/2014,1330,57,Inbound,4236186,4236283,Brighton Ave @ Comm Ave,10,14,-4,,,,,4,
92,3/1/2014,1335,57,Inbound,4236186,4236283,Commonwealth Ave @ Carlton St,11,14,-3,,,,,3,
92,3/1/2014,1338,57,Inbound,4236186,4236283,Kenmore Station Busway,11,14,-3,,,,,3,
93,3/1/2014,1325,57,Inbound,4236283,4236313,Watertown Yard,13,14,-1,,,,,1,
93,3/1/2014,1326,57,Inbound,4236283,4236313,Washington St @ Bacon St,16,14,2,,,,,2,
93,3/1/2014,1330,57,Inbound,4236283,4236313,Tremont St @ Washington St,18,14,4,,,,,4,
93,3/1/2014,1334,57,Inbound,4236283,4236313,Washington St @ Chestnut Hill Ave,22,14,8,,,,,8,
93,3/1/2014,1339,57,Inbound,4236283,4236313,Brighton Ave @ Cambridge St,23,14,9,,,,,9,
93,3/1/2014,1344,57,Inbound,4236283,4236313,Brighton Ave @ Comm Ave,23,14,9,,,,,9,
93,3/1/2014,1349,57,Inbound,4236283,4236313,Commonwealth Ave @ Carlton St,21,14,7,,,,,7,
93,3/1/2014,1352,57,Inbound,4236283,4236313,Kenmore Station Busway,20,14,6,,,,,6,
94,3/1/2014,1339,57,Inbound,4236313,4236062,Watertown Yard,16,14,2,,,,,2,
94,3/1/2014,1340,57,Inbound,4236313,4236062,Washington St @ Bacon St,28,14,14,,,,,14,
94,3/1/2014,1344,57,Inbound,4236313,4236062,Tremont St @ Washington St,26,14,12,,,,,12,
94,3/1/2014,1348,57,Inbound,4236313,4236062,Washington St @ Chestnut Hill Ave,22,14,8,,,,,8,
94,3/1/2014,1353,57,Inbound,4236313,4236062,Brighton Ave @ Cambridge St,23,14,9,,,,,9,
94,3/1/2014,1358,57,Inbound,4236313,4236062,Brighton Ave @ Comm Ave,22,14,8,,,,,8,
94,3/1/2014,1363,57,Inbound,4236313,4236062,Commonwealth Ave @ Carlton St,22,14,8,,,,,8,
94,3/1/2014,1366,57,Inbound,4236313,4236062,Kenmore Station Busway,22,14,8,,,,,8,
95,3/1/2014,1353,57,Inbound,4236062,4236154,Watertown Yard,14,15,-1,,,,,1,
95,3/1/2014,1354,57,Inbound,4236062,4236154,Washington St @ Bacon St,2,15,-13,,,,,13,
95,3/1/2014,1358,57,Inbound,4236062,4236154,Tremont St @ Washington St,2,15,-13,,,,,13,
95,3/1/2014,1362,57,Inbound,4236062,4236154,Washington St @ Chestnut Hill Ave,0,15,-15,,,,,15,
95,3/1/2014,1367,57,Inbound,4236062,4236154,Brighton Ave @ Cambridge St,-1,15,-16,,,,,16,
95,3/1/2014,1372,57,Inbound,4236062,4236154,Brighton Ave @ Comm Ave,-1,15,-16,,,,,16,
95,3/1/2014,1377,57,Inbound,4236062,4236154,Commonwealth Ave @ Carlton St,-1,15,-16,,,,,16,
95,3/1/2014,1380,57,Inbound,4236062,4236154,Kenmore Station Busway,0,15,-15,,,,,15,
96,3/1/2014,1368,57,Inbound,4236154,4236188,Watertown Yard,12,20,-8,,,,,8,
96,3/1/2014,1369,57,Inbound,4236154,4236188,Washington St @ Bacon St,19,20,-1,,,,,1,
96,3/1/2014,1373,57,Inbound,4236154,4236188,Tremont St @ Washington St,20,20,0,,,,,0,
96,3/1/2014,1377,57,Inbound,4236154,4236188,Washington St @ Chestnut Hill Ave,21,20,1,,,,,1,
