HeadwayId,ServiceDate: chararray,StartTimeInMin,RouteName: chararray,RouteDirectionName: chararray,Trip_1: int,Trip_2: int,StopName: bytearray,ActHeadway,ScheduledHeadway,HeadwayDifference,ID,AvgAct,AvgSch,AvgStartTime,AbsDifference,AvgDifference
18,3/1/2014,548,23,Inbound,4233197,4233285,Ashmont Station,15,14,1,,,,,1,
18,3/1/2014,550,23,Inbound,4233197,4233285,Talbot Ave @ Centre St,18,14,4,,,,,4,
18,3/1/2014,555,23,Inbound,4233197,4233285,Washington St @ Bowdoin St,20,14,6,,,,,6,
18,3/1/2014,558,23,Inbound,4233197,4233285,Washington St @ Columbia Rd,23,14,9,,,,,9,
18,3/1/2014,561,23,Inbound,4233197,4233285,Warren St @ Sunderland St,24,16,8,,,,,8,
18,3/1/2014,563,23,Inbound,4233197,4233285,Warren St @ Quincy St,24,17,7,,,,,7,
18,3/1/2014,567,23,Inbound,4233197,4233285,Warren St @ Moreland St,24,16,8,,,,,8,
18,3/1/2014,569,23,Inbound,4233197,4233285,Dudley Station,25,17,8,,,,,8,
18,3/1/2014,572,23,Inbound,4233197,4233285,Malcolm X Blvd @ Tremont St,25,17,8,,,,,8,
18,3/1/2014,575,23,Inbound,4233197,4233285,Ruggles Sta - Upper Level,26,17,9,,,,,9,
19,3/1/2014,562,23,Inbound,4233285,4232990,Ashmont Station,9,14,-5,,,,,5,
19,3/1/2014,564,23,Inbound,4233285,4232990,Talbot Ave @ Centre St,9,14,-5,,,,,5,
19,3/1/2014,569,23,Inbound,4233285,4232990,Washington St @ Bowdoin St,7,14,-7,,,,,7,
19,3/1/2014,572,23,Inbound,4233285,4232990,Washington St @ Columbia Rd,4,14,-10,,,,,10,
19,3/1/2014,577,23,Inbound,4233285,4232990,Warren St @ Sunderland St,3,14,-11,,,,,11,
19,3/1/2014,580,23,Inbound,4233285,4232990,Warren St @ Quincy St,3,14,-11,,,,,11,
19,3/1/2014,583,23,Inbound,4233285,4232990,Warren St @ Moreland St,2,14,-12,,,,,12,
19,3/1/2014,586,23,Inbound,4233285,4232990,Dudley Station,0,14,-14,,,,,14,
19,3/1/2014,589,23,Inbound,4233285,4232990,Malcolm X Blvd @ Tremont St,-1,14,-15,,,,,15,
19,3/1/2014,592,23,Inbound,4233285,4232990,Ruggles Sta - Upper Level,-2,14,-16,,,,,16,
20,3/1/2014,576,23,Inbound,4232990,4233026,Ashmont Station,35,14,21,,,,,21,
20,3/1/2014,578,23,Inbound,4232990,4233026,Talbot Ave @ Centre St,33,14,19,,,,,19,
